101271905,松潘,阿坝,513224
101271906,九寨沟,阿坝,513225
101271907,金川,阿坝,513226
101271908,小金,阿坝,513227
101271909,黑水,阿坝,513228
101271910,马尔康,阿坝,513201
101271911,壤塘,阿坝,513230
101271912,若尔盖,阿坝,513232
101271913,红原,阿坝,513233
101272001,德阳,德阳,510600
101272002,中江,德阳,510623
101272003,广汉,德阳,510681
101272004,什邡,德阳,510682
101272005,绵竹,德阳,510683
101272006,罗江,德阳,510604
101272007,旌阳,德阳,510603
101272101,广元,广元,510800
101272102,旺苍,广元,510821
101272103,青川,广元,510822
101272104,剑阁,广元,510823
101272105,苍溪,广元,510824
101272106,利州,广元,510802
101272107,昭化,广元,510811
101272108,朝天,广元,510812
101280101,广州,广州,440100
101280102,番禺,广州,440113
101280103,从化,广州,440117
101280104,增城,广州,440118
101280105,花都,广州,440114
101280106,荔湾,广州,440103
101280107,越秀,广州,440104
101280108,海珠,广州,440105
101280109,天河,广州,440106
101280110,白云,广州,440111
101280111,黄埔,广州,440112
101280112,南沙,广州,440115
101280201,韶关,韶关,440200
101280202,乳源,韶关,440232
101280203,始兴,韶关,440222
101280204,翁源,韶关,440229
101280205,乐昌,韶关,440281
101280206,仁化,韶关,440224
101280207,南雄,韶关,440282
101280208,新丰,韶关,440233
101280209,曲江,韶关,440205
101280210,浈江,韶关,440204
101280211,武江,韶关,440203
101280301,惠州,惠州,441300
101280302,博罗,惠州,441322
101280303,惠阳,惠州,441303
101280304,惠东,惠州,441323
101280305,龙门,惠州,441324
101280306,惠城,惠州,441302
101280401,梅州,梅州,441400
101280402,兴宁,梅州,441481
101280403,蕉岭,梅州,441427
101280404,大埔,梅州,441422
101280405,梅江,梅州,441402
101280406,丰顺,梅州,441423
101280407,平远,梅州,441426
101280408,五华,梅州,441424
101280409,梅县,梅州,441403
101280501,汕头,汕头,440500
101280502,潮阳,汕头,440513
101280503,澄海,汕头,440515
101280504,南澳,汕头,440523
101280505,龙湖,汕头,440507
101280506,金平,汕头,440511
101280507,濠江,汕头,440512
101280508,潮南,汕头,440514
101280601,深圳,深圳,440300
101280602,罗湖,深圳,440303
101280603,福田,深圳,440304
101280604,南山,深圳,440305
101280605,宝安,深圳,440306
101280606,龙岗,深圳,440307
101280607,盐田,深圳,440308
101280608,龙华,深圳,440309
101280609,坪山,深圳,440310
101280701,珠海,珠海,440400
101280702,斗门,珠海,440403
101280703,金湾,珠海,440404
101280704,香洲,珠海,440402
101280800,佛山,佛山,440600
101280801,顺德,佛山,440606
101280802,三水,佛山,440607
101280803,南海,佛山,440605
101280804,高明,佛山,440608
101280805,禅城,佛山,440604
101280901,肇庆,肇庆,441200
101280902,广宁,肇庆,441223
101280903,四会,肇庆,441284
101280904,端州,肇庆,441202
101280905,德庆,肇庆,441226
101280906,怀集,肇庆,441224
101280907,封开,肇庆,441225
101280908,高要,肇庆,441204
101280909,鼎湖,肇庆,441203
101281001,湛江,湛江,440800
101281002,吴川,湛江,440883
101281003,雷州,湛江,440882
101281004,徐闻,湛江,440825
101281005,廉江,湛江,440881
101281006,赤坎,湛江,440802
101281007,遂溪,湛江,440823
101281008,坡头,湛江,440804
101281009,霞山,湛江,440803
101281010,麻章,湛江,440811
101281101,江门,江门,440700
101281103,开平,江门,440783
101281104,新会,江门,440705
101281105,恩平,江门,440785
101281106,台山,江门,440781
101281107,蓬江,江门,440703
101281108,鹤山,江门,440784
101281109,江海,江门,440704
101281201,河源,河源,441600
101281202,紫金,河源,441621
101281203,连平,河源,441623
101281204,和平,河源,441624
101281205,龙川,河源,441622
101281206,东源,河源,441625
101281207,源城,河源,441602
101281301,清远,清远,441800
101281302,连南,清远,441826
101281303,连州,清远,441882
101281304,连山,清远,441825
101281305,阳山,清远,441823
101281306,佛冈,清远,441821
101281307,英德,清远,441881
101281308,清新,清远,441803
101281309,清城,清远,441802
101281401,云浮,云浮,445300
101281402,罗定,云浮,445381
101281403,新兴,云浮,445321
101281404,郁南,云浮,445322
101281405,云城,云浮,445302
101281406,云安,云浮,445303
101281501,潮州,潮州,445100
101281502,饶平,潮州,445122
101281503,潮安,潮州,445103
101281504,湘桥,潮州,445102
101281601,东莞,东莞,441900
101281701,中山,中山,442000
101281801,阳江,阳江,441700
101281802,阳春,阳江,441781
101281803,阳东,阳江,441704
101281804,阳西,阳江,441721
101281805,江城,阳江,441702
101281901,揭阳,揭阳,445200
101281902,揭西,揭阳,445222
101281903,普宁,揭阳,445281
101281904,惠来,揭阳,445224
101281905,揭东,揭阳,445203
101281906,榕城,揭阳,445202
101282001,茂名,茂名,440900
101282002,高州,茂名,440981
101282003,化州,茂名,440982
101282004,电白,茂名,440904
101282005,信宜,茂名,440983
101282007,茂南,茂名,440902
101282101,汕尾,汕尾,441500
101282102,海丰,汕尾,441521
101282103,陆丰,汕尾,441581
101282104,陆河,汕尾,441523
101290101,昆明,昆明,530100
101290102,五华,昆明,530102
101290103,东川,昆明,530113
101290104,寻甸,昆明,530129
101290105,晋宁,昆明,530115
101290106,宜良,昆明,530125
101290107,石林,昆明,530126
101290108,呈贡,昆明,530114
101290109,富民,昆明,530124
101290110,嵩明,昆明,530127
101290111,禄劝,昆明,530128
101290112,安宁,昆明,530181
101290113,太华山,昆明,
101290114,盘龙,昆明,530103
101290115,官渡,昆明,530111
101290116,西山,昆明,530112
101290201,大理,大理,532900
101290202,云龙,大理,532929
101290203,漾濞,大理,532922
101290204,永平,大理,532928
101290205,宾川,大理,532924
101290206,弥渡,大理,532925
101290207,祥云,大理,532923
101290208,巍山,大理,532927
101290209,剑川,大理,532931
101290210,洱源,大理,532930
101290211,鹤庆,大理,532932
101290212,南涧,大理,532926
101290301,红河,红河,532500
101290302,石屏,红河,532525
101290303,建水,红河,532524
101290304,弥勒,红河,532504
101290305,元阳,红河,532528
101290306,绿春,红河,532531
101290307,开远,红河,532502
101290308,个旧,红河,532501
101290309,蒙自,红河,532503
101290310,屏边,红河,532523
101290311,泸西,红河,532527
101290312,金平,红河,532530
101290313,河口,红河,532532
101290401,曲靖,曲靖,530300
101290402,沾益,曲靖,530303
101290403,陆良,曲靖,530322
101290404,富源,曲靖,530325
101290405,马龙,曲靖,530304
101290406,师宗,曲靖,530323
101290407,罗平,曲靖,530324
101290408,会泽,曲靖,530326
101290409,宣威,曲靖,530381
101290410,麒麟,曲靖,530302
101290501,保山,保山,530500
101290502,隆阳,保山,530502
101290503,龙陵,保山,530523
101290504,施甸,保山,530521
101290505,昌宁,保山,530524
101290506,腾冲,保山,530581
101290601,文山,文山,532600
101290602,西畴,文山,532623
101290603,马关,文山,532625
101290604,麻栗坡,文山,532624
101290605,砚山,文山,532622
101290606,丘北,文山,532626
101290607,广南,文山,532627
101290608,富宁,文山,532628
101290701,玉溪,玉溪,530400
101290702,澄江,玉溪,530481
101290703,江川,玉溪,530403
101290704,通海,玉溪,530423
101290705,华宁,玉溪,530424
101290706,新平,玉溪,530427
101290707,易门,玉溪,530425
101290708,峨山,玉溪,530426
101290709,元江,玉溪,530428
101290710,红塔,玉溪,530402
101290801,楚雄,楚雄,532300
101290802,大姚,楚雄,532326
101290803,元谋,楚雄,532328
101290804,姚安,楚雄,532325
101290805,牟定,楚雄,532323
101290806,南华,楚雄,532324
101290807,武定,楚雄,532329
101290808,禄丰,楚雄,532331
101290809,双柏,楚雄,532322
101290810,永仁,楚雄,532327
101290901,普洱,普洱,530800
101290902,景谷,普洱,530824
101290903,景东,普洱,530823
101290904,澜沧,普洱,530828
101290905,思茅,普洱,530802
101290906,墨江,普洱,530822
101290907,江城,普洱,530826
101290908,孟连,普洱,530827
101290909,西盟,普洱,530829
101290911,镇沅,普洱,530825
101290912,宁洱,普洱,530821
101291001,昭通,昭通,530600
101291002,鲁甸,昭通,530621
101291003,彝良,昭通,530628
101291004,镇雄,昭通,530627
101291005,威信,昭通,530629
101291006,巧家,昭通,530622
101291007,绥江,昭通,530626
101291008,永善,昭通,530625
101291009,盐津,昭通,530623
101291010,大关,昭通,530624
101291011,水富,昭通,530681
101291012,昭阳,昭通,530602
101291101,临沧,临沧,530900
101291102,沧源,临沧,530927
101291103,耿马,临沧,530926
101291104,双江,临沧,530925
101291105,凤庆,临沧,530921
101291106,永德,临沧,530923
101291107,云县,临沧,530922
101291108,镇康,临沧,530924
101291109,临翔,临沧,530902
101291201,怒江,怒江,533300
101291203,福贡,怒江,533323
101291204,兰坪,怒江,533325
101291205,泸水,怒江,533301
101291207,贡山,怒江,533324
101291301,香格里拉,迪庆,533401
101291302,德钦,迪庆,533422
101291303,维西,迪庆,533423
101291305,迪庆,迪庆,533400
101291401,丽江,丽江,530700
101291402,永胜,丽江,530722
101291403,华坪,丽江,530723
101291404,宁蒗,丽江,530724
101291405,古城,丽江,530702
101291406,玉龙,丽江,530721
101291501,德宏,德宏,533100
101291503,陇川,德宏,533124
101291504,盈江,德宏,533123
101291506,瑞丽,德宏,533102
101291507,梁河,德宏,533122
101291508,芒市,德宏,533103
101291601,景洪,西双版纳,532801
101291602,西双版纳,西双版纳,532800
101291603,勐海,西双版纳,532822
101291605,勐腊,西双版纳,532823
101300101,南宁,南宁,450100
101300102,兴宁,南宁,450102
101300103,邕宁,南宁,450109
101300104,横县,南宁,450127
101300105,隆安,南宁,450123
101300106,马山,南宁,450124
101300107,上林,南宁,450125
101300108,武鸣,南宁,450110
101300109,宾阳,南宁,450126
101300110,青秀,南宁,450103
101300111,江南,南宁,450105
101300112,西乡塘,南宁,450107
101300113,良庆,南宁,450108
101300201,崇左,崇左,451400
101300202,天等,崇左,451425
101300203,龙州,崇左,451423
101300204,凭祥,崇左,451481
101300205,大新,崇左,451424
101300206,扶绥,崇左,451421
101300207,宁明,崇左,451422
101300208,江州,崇左,451402
101300301,柳州,柳州,450200
101300302,柳城,柳州,450222
101300303,城中,柳州,450202
101300304,鹿寨,柳州,450223
101300305,柳江,柳州,450206
101300306,融安,柳州,450224
101300307,融水,柳州,450225
101300308,三江,柳州,450226
101300309,鱼峰,柳州,450203
101300310,柳南,柳州,450204
101300311,柳北,柳州,450205
101300401,来宾,来宾,451300
101300402,忻城,来宾,451321
101300403,金秀,来宾,451324
101300404,象州,来宾,451322
101300405,武宣,来宾,451323
101300406,合山,来宾,451381
101300407,兴宾,来宾,451302
101300501,桂林,桂林,450300
101300502,秀峰,桂林,450302
101300503,龙胜,桂林,450328
101300504,永福,桂林,450326
101300505,临桂,桂林,450312
101300506,兴安,桂林,450325
101300507,灵川,桂林,450323
101300508,全州,桂林,450324
101300509,灌阳,桂林,450327
101300510,阳朔,桂林,450321
101300511,恭城,桂林,450332
101300512,平乐,桂林,450330
101300513,荔浦,桂林,450381
101300514,资源,桂林,450329
101300515,叠彩,桂林,450303
101300516,象山,桂林,450304
101300517,七星,桂林,450305
101300518,雁山,桂林,450311
101300601,梧州,梧州,450400
101300602,藤县,梧州,450422
101300603,万秀,梧州,450403
101300604,苍梧,梧州,450421
101300605,蒙山,梧州,450423
101300606,岑溪,梧州,450481
101300607,长洲,梧州,450405
101300608,龙圩,梧州,450406
101300701,贺州,贺州,451100
101300702,昭平,贺州,451121
101300703,富川,贺州,451123
101300704,钟山,贺州,451122
101300705,八步,贺州,451102
101300706,平桂,贺州,451103
101300801,贵港,贵港,450800
101300802,桂平,贵港,450881
101300803,平南,贵港,450821
101300804,港北,贵港,450802
101300805,港南,贵港,450803
101300806,覃塘,贵港,450804
101300901,玉林,玉林,450900
101300902,博白,玉林,450923
101300903,北流,玉林,450981
101300904,容县,玉林,450921
101300905,陆川,玉林,450922
101300906,兴业,玉林,450924
101300907,玉州,玉林,450902
101300908,福绵,玉林,450903
101301001,百色,百色,451000
101301002,那坡,百色,451026
101301003,田阳,百色,451003
101301004,德保,百色,451024
101301005,靖西,百色,451081
101301006,田东,百色,451022
101301007,平果,百色,451082
101301008,隆林,百色,451031
101301009,西林,百色,451030
101301010,乐业,百色,451028
101301011,凌云,百色,451027
101301012,田林,百色,451029
101301013,右江,百色,451002
101301101,钦州,钦州,450700
101301102,浦北,钦州,450722
101301103,灵山,钦州,450721
101301104,钦南,钦州,450702
101301105,钦北,钦州,450703
101301201,河池,河池,451200
101301202,天峨,河池,451222
101301203,东兰,河池,451224
101301204,巴马,河池,451227
101301205,环江,河池,451226
101301206,罗城,河池,451225
101301207,宜州,河池,451203
101301208,凤山,河池,451223
101301209,南丹,河池,451221
101301210,都安,河池,451228
101301211,大化,河池,451229
101301212,金城江,河池,451202
101301301,北海,北海,450500
101301302,合浦,北海,450521
101301303,涠洲岛,北海,
101301304,海城,北海,450502
101301305,银海,北海,450503
101301306,铁山港,北海,450512
101301401,防城港,防城港,450600
101301402,上思,防城港,450621
101301403,东兴,防城港,450681
101301404,港口,防城港,450602
101301405,防城,防城港,450603
101310101,海口,海口,460100
101310102,秀英,海口,460105
101310103,龙华,海口,460106
101310104,琼山,海口,460107
101310105,美兰,海口,460108
101310201,三亚,三亚,460200
101310202,东方,东方,469007
101310203,临高,临高,469024
101310204,澄迈,澄迈,469023
101310205,儋州,儋州,460400
101310206,昌江,昌江,469026
101310207,白沙,白沙,469025
101310208,琼中,琼中,469030
101310209,定安,定安,469021
101310210,屯昌,屯昌,469022
101310211,琼海,琼海,469002
101310212,文昌,文昌,469005
101310213,海棠,三亚,460202
101310214,保亭,保亭,469029
101310215,万宁,万宁,469006
101310216,陵水,陵水,469028
101310218,吉阳,三亚,460203
101310219,天涯,三亚,460204
101310221,乐东,乐东,469027
101310222,五指山,五指山,469001
101310223,崖州,三亚,460205
101310301,三沙,三沙,460300
101310302,西沙,三沙,460301
101310303,中沙,三沙,
101310304,南沙,三沙,460302
101310305,黄岩岛,三沙,
101320101,香港,香港,810000
101320102,九龙,香港,810007
101320103,新界,香港,
101330101,澳门,澳门,820000
101330102,氹仔岛,澳门,820006
101330103,路环岛,澳门,820008
101340101,台北,台北,710000
101340102,桃园,桃园,
101340103,新竹,台北,
101340104,宜兰,台北,
101340201,高雄,高雄,
101340202,嘉义,高雄,
101340203,台南,台南,
101340204,台东,台东,
101340205,屏东,高雄,
101340401,台中,台中,
101340402,苗栗,苗栗,
101340403,彰化,台中,
101340404,南投,南投,
101340405,花莲,台中,
101340406,云林,云林,
